date,congestion_index,traffic_volume,average_speed,is_outlier,year,month,day,dayofweek,is_weekend,is_holiday,season,dayofyear,weekofyear,quarter,is_month_start,is_month_end,temp_avg,humidity,rainfall,pressure,wind_speed,congestion_index_lag_1,congestion_index_lag_7,congestion_index_lag_14,congestion_index_rolling_mean_7,congestion_index_rolling_std_7,congestion_index_rolling_min_7,congestion_index_rolling_max_7,congestion_index_rolling_mean_14,congestion_index_rolling_std_14,congestion_index_rolling_min_14,congestion_index_rolling_max_14,month_sin,month_cos,dayofweek_sin,dayofweek_cos
2019-01-25,51.29296626943382,2754.9611370023385,41.743551256166704,False,2019,1,25,4,0,0,cool,25,4,1,0,0,26.578755740072236,73.13780155977759,6.377320518961606,1013.300720262218,5.348155662523493,46.73289313136879,54.45606099178246,49.395842977752466,51.40462405603328,5.036760353675633,46.15117811024719,60.703472840548905,50.06538412528471,4.764525816303935,42.65281390675266,60.703472840548905,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-26,54.726548974672504,3005.134467762738,39.50535756935528,False,2019,1,26,5,1,0,cool,26,4,1,0,0,28.670316590028133,71.76583068244297,8.099985245807181,1014.045982175605,5.031894472012986,51.29296626943382,48.50909186895683,49.55361833058116,52.29283221399266,4.989028154490165,46.15117811024719,60.703472840548905,50.43487917129123,4.91983710317542,42.65281390675266,60.703472840548905,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-27,48.5727880383928,2603.3059284886144,34.28402739474585,False,2019,1,27,6,1,0,cool,27,4,1,0,0,25.009224008136545,78.951229745789,6.861326844852176,1014.9565972872656,7.164362509947915,54.726548974672504,46.15117811024719,53.26085635651636,52.63877648944203,4.55747523314025,46.73289313136879,60.703472840548905,50.100017148568114,4.872005927741235,42.65281390675266,60.703472840548905,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2019-01-28,56.36078350913247,2439.562941587995,36.530712633340045,False,2019,1,28,0,0,0,cool,28,5,1,0,0,29.7129287889603,70.12227409100295,7.330972539071609,1013.7857252544,4.915541240520524,48.5727880383928,60.703472840548905,42.65281390675266,52.01839229923968,3.433738395660965,46.73289313136879,56.36078350913247,51.079157834452396,4.631730623705332,43.762138497494334,60.703472840548905,0.49999999999999994,0.8660254037844387,0.0,1.0
2019-01-29,51.632309259434486,2860.48121512825,38.63878762455825,False,2019,1,29,1,0,0,cool,29,5,1,0,0,26.90648609746639,86.11054789281452,7.071955196616845,1014.8599796261344,4.5991824701184285,56.36078350913247,52.40787971933104,43.762138497494334,51.90759651925446,3.431588212188736,46.73289313136879,56.36078350913247,51.64131288887669,4.125260081926228,46.15117811024719,60.703472840548905,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-30,53.3288696521915,2619.543919244017,38.55260403403139,False,2019,1,30,2,0,0,cool,30,5,1,0,0,27.954789471546476,83.07820820534326,7.315298475793073,1014.8306262288507,6.637733059527058,51.632309259434486,54.03488645234635,49.742095304957004,51.8067369763752,3.3684376268393335,46.73289313136879,56.36078350913247,51.897511056536295,4.109584622924539,46.15117811024719,60.703472840548905,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-31,51.92922244045279,2213.598755845186,44.61352042383553,False,2019,1,31,3,0,0,cool,31,5,1,0,1,27.145084564591627,75.06075499187614,9.020454623757304,1012.1232195720108,7.145365942343965,53.3288696521915,46.73289313136879,47.65542597366893,52.54906973481577,2.53284879569313,48.5727880383928,56.36078350913247,52.20278223273514,3.9248122731789183,46.15117811024719,60.703472840548905,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-02-01,64.34810036106573,2822.0856185857156,34.45164633169295,False,2019,2,1,4,0,0,cool,32,5,1,1,0,34.62620210434365,69.06439151232718,7.231155910767415,1013.1157411416688,5.56593223010357,51.92922244045279,51.29296626943382,54.45606099178246,54.41408889076318,5.029632040387396,48.5727880383928,64.34810036106573,52.90935647339823,5.081610851525691,46.15117811024719,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-02,55.16666994996584,2549.9590450188807,40.03754293652072,False,2019,2,2,5,1,0,cool,33,5,1,0,0,29.1468331847106,84.62059598131033,8.241533883508055,1012.4850243533356,5.610777727081221,64.34810036106573,54.726548974672504,48.50909186895683,54.476963315805094,5.036934672389422,48.5727880383928,64.34810036106573,53.384897764898874,4.947906917739227,46.15117811024719,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-03,50.091497070603495,2643.2948950006576,42.896754698532696,False,2019,2,3,6,1,0,cool,34,5,1,0,0,26.130908585438696,77.49737834681142,7.906735087995422,1016.0777474456067,6.3585538691833925,55.16666994996584,48.5727880383928,46.15117811024719,54.69392174897804,4.7656373675307835,50.091497070603495,64.34810036106573,53.66634911921004,4.60496351985244,46.73289313136879,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-04,59.637077692192136,2732.126660064089,45.149906954654085,False,2019,2,4,0,0,0,cool,35,6,1,0,0,31.887117241650525,84.4756112573816,8.836637785688215,1013.999478700898,5.3970179495920565,50.091497070603495,56.36078350913247,60.703472840548905,55.16196377512943,5.105401001171779,50.091497070603495,64.34810036106573,53.59017803718456,4.486914463189346,46.73289313136879,64.34810036106573,0.8660254037844386,0.5000000000000001,0.0,1.0
2019-02-05,49.56279931305607,2708.1104628431485,37.02603778802366,False,2019,2,5,1,0,0,cool,36,6,1,0,0,25.871083100415877,70.52838805039492,12.223948563899292,1015.9142327255488,5.351690991970267,59.637077692192136,51.632309259434486,52.40787971933104,54.86631949707537,5.395539194491311,49.56279931305607,64.34810036106573,53.38695800816491,4.607393647941131,46.73289313136879,64.34810036106573,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2019-02-06,56.85232070956179,2816.1304454639485,39.614749293242774,False,2019,2,6,2,0,0,cool,37,6,1,0,0,30.272992972644673,75.71512898703814,9.380211362871488,1012.5286482663656,7.041193134893968,49.56279931305607,53.3288696521915,54.03488645234635,55.369669648128266,5.392556264028234,49.56279931305607,64.34810036106573,53.58820331225173,4.698501585381017,46.73289313136879,64.34810036106573,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-02-07,46.14891625020876,2591.3207319742605,39.748560689924155,False,2019,2,7,3,0,0,cool,38,6,1,0,0,23.878803124046783,78.94711880300237,7.268171287370385,1013.616684949373,6.796584474705146,56.85232070956179,51.92922244045279,46.73289313136879,54.543911620950546,6.362526494569121,46.14891625020876,64.34810036106573,53.54649067788316,4.766148889044343,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-02-08,49.44383845665911,2785.1642206697543,38.52216128418135,False,2019,2,8,4,0,0,cool,39,6,1,0,0,25.883256814225717,79.3620560205506,6.888789967993894,1015.017451981996,7.528112626548357,46.14891625020876,64.34810036106573,51.29296626943382,52.41473134889245,4.848457304088923,46.14891625020876,59.637077692192136,53.41441011982782,4.858136926676671,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-09,57.20477366375429,2634.704689015477,37.53326543305271,False,2019,2,9,5,1,0,cool,40,6,1,0,0,30.566957695134313,77.0803738692168,7.474478849333779,1014.4233681013084,4.9915044845162395,49.44383845665911,55.16666994996584,54.726548974672504,52.70588902229081,5.096128582170281,46.14891625020876,59.637077692192136,53.59142616904795,4.9538321534219705,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-10,60.046655908878826,2838.391786444554,39.02949201349178,False,2019,2,10,6,1,0,cool,41,6,1,0,0,32.29885814710765,82.64573417509015,8.714418206416727,1014.8037244945938,5.768402114869739,57.20477366375429,50.091497070603495,48.5727880383928,54.12805457061585,5.608283879440573,46.14891625020876,60.046655908878826,54.41098815979695,5.008497436047376,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-11,57.343137016299664,2817.662365113106,30.01430433094869,False,2019,2,11,0,0,0,cool,42,7,1,0,0,30.70314133184976,74.39134126861174,7.051479239304493,1013.0434508882768,6.578438684339416,60.046655908878826,59.637077692192136,56.36078350913247,53.800348759774074,5.290758769206674,46.14891625020876,60.046655908878826,54.481156267451745,5.044665655577831,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,0.0,1.0
2019-02-12,56.03810477048158,2511.4026450637643,39.54447248223358,False,2019,2,12,1,0,0,cool,43,7,1,0,0,29.946132098773504,79.2126218485277,8.356715766779214,1015.7000727293636,5.397648386710189,57.343137016299664,49.56279931305607,51.632309259434486,54.72539239654914,4.9835321587560575,46.14891625020876,60.046655908878826,54.79585594681225,4.990407162567832,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2019-02-13,55.23891771038301,2919.52950888489,37.761797251016965,False,2019,2,13,2,0,0,cool,44,7,1,0,0,29.492237863895696,80.71813244105367,8.840188536473956,1015.1259033334233,6.99057467482054,56.03810477048158,56.85232070956179,53.3288696521915,54.49490625380931,4.905465894105994,46.14891625020876,60.046655908878826,54.932287950968785,4.9732963119183395,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-02-14,49.47791772039953,2598.92314114429,36.59865055735086,False,2019,2,14,3,0,0,cool,45,7,1,0,0,26.060856166687053,82.87798567864874,7.874822057547202,1014.7757310399388,7.5987326216736655,55.23891771038301,46.14891625020876,51.92922244045279,54.970477892408,4.047901101178062,49.44383845665911,60.046655908878826,54.757194756679276,5.127905075758636,46.14891625020876,64.34810036106573,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-02-15,53.39536222854293,2871.4490577717233,43.28732044758828,False,2019,2,15,4,0,0,cool,46,7,1,0,0,28.43613399122905,84.04994929621915,10.04567489944841,1013.7133063730216,5.815558681875946,49.47791772039953,49.44383845665911,64.34810036106573,55.53498128839141,3.3669872107160335,49.47791772039953,60.046655908878826,53.974856318641926,4.3247116892565,46.14891625020876,60.046655908878826,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-16,54.8133723680188,2786.9544493648004,35.00047268531991,False,2019,2,16,5,1,0,cool,47,7,1,0,0,29.311336665374835,75.05163887503727,7.36040769637468,1014.7471133721696,6.461905184790583,53.39536222854293,57.20477366375429,55.16666994996584,55.19335253185776,3.2897608491818544,49.47791772039953,60.046655908878826,53.94962077707429,4.318248214219526,46.14891625020876,60.046655908878826,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-17,62.5220515140537,3084.729946847798,35.69250591523463,False,2019,2,17,6,1,0,cool,48,7,1,0,0,33.960518985024045,73.18408972076057,7.327153126472231,1014.1557980975984,7.902906766672942,54.8133723680188,60.046655908878826,50.091497070603495,55.54698047545418,3.962639371127287,49.47791772039953,62.5220515140537,54.83751752303501,4.722929995735068,46.14891625020876,62.5220515140537,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-18,59.07226167748216,2675.9319104148253,42.75080779708109,False,2019,2,18,0,0,0,cool,49,8,1,0,0,31.914191052417262,87.41963945395233,9.811545889324742,1012.8203428358902,8.27010562094697,62.5220515140537,57.343137016299664,59.637077692192136,55.79399828419452,4.143053812566965,49.47791772039953,62.5220515140537,54.7971735219843,4.681003951967474,46.14891625020876,62.5220515140537,0.8660254037844386,0.5000000000000001,0.0,1.0
2019-02-19,48.654520100151885,2654.228267085327,34.152370065093294,False,2019,2,19,1,0,0,cool,50,8,1,0,0,25.686656235484243,82.86615137534628,8.609256716415803,1014.4435213236716,7.239745426453514,59.07226167748216,56.03810477048158,49.56279931305607,54.73920047414743,4.93480396750412,48.654520100151885,62.5220515140537,54.732296435348296,4.7646774462692365,46.14891625020876,62.5220515140537,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2019-02-20,59.2034779317596,2723.607821366022,34.86864410997751,False,2019,2,20,2,0,0,cool,51,8,1,0,0,32.03869837601288,77.63215444439568,9.60700273690197,1014.3598812187346,7.110040790150734,48.654520100151885,55.23891771038301,56.85232070956179,55.305566220058374,5.220925939293573,48.654520100151885,62.5220515140537,54.90023623693384,4.8850641547163685,46.14891625020876,62.5220515140537,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-02-21,55.76873686675779,2670.1884914983266,35.946417950222724,False,2019,2,21,3,0,0,cool,52,8,1,0,0,30.00007177382255,89.29698228087169,8.449492478909528,1015.601231163643,5.685093119082963,59.2034779317596,49.47791772039953,46.14891625020876,56.20425466953812,4.548771986102778,48.654520100151885,62.5220515140537,55.587366280973065,4.1859535942710915,48.654520100151885,62.5220515140537,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-02-22,54.41834850917796,2894.077135709643,38.776309176241114,False,2019,2,22,4,0,0,cool,53,8,1,0,0,29.211600807648328,82.28281093752592,7.906680060729389,1012.3261652598272,6.919801102599392,55.76873686675779,53.39536222854293,49.44383845665911,56.350395566771695,4.4590365817618665,48.654520100151885,62.5220515140537,55.94268842758155,3.8194322196504413,48.654520100151885,62.5220515140537,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-23,60.96783801177211,2414.0215753397156,36.74227153474718,False,2019,2,23,5,1,0,cool,54,8,1,0,0,33.16259412057682,87.76067077167079,10.792484367412722,1014.8170911423682,7.1387121542885525,54.41834850917796,54.8133723680188,57.20477366375429,57.22960494445074,4.705410253735208,48.654520100151885,62.5220515140537,56.21147873815425,4.041064275390327,48.654520100151885,62.5220515140537,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-24,63.16860849422652,2529.671842623132,32.103933102602376,False,2019,2,24,6,1,0,cool,55,8,1,0,0,34.503887272885265,82.3580087296707,10.617126392444408,1013.4471541282436,6.3923520177883075,60.96783801177211,62.5220515140537,60.046655908878826,57.32197022733258,4.8312760044925485,48.654520100151885,63.16860849422652,56.43447535139337,4.343779742526804,48.654520100151885,63.16860849422652,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-25,62.7717911856546,2529.9011333863696,34.24647604690212,False,2019,2,25,0,0,0,cool,56,9,1,0,0,34.286152829407484,92.47682550952037,9.807514816440326,1014.9423014602104,6.02830186345906,63.16860849422652,59.07226167748216,57.343137016299664,57.85047444278579,5.239738835198905,48.654520100151885,63.16860849422652,56.822236363490155,4.661795439836924,48.654520100151885,63.16860849422652,0.8660254037844386,0.5000000000000001,0.0,1.0
2019-02-26,54.018677916910946,2936.5044843854394,33.88035962728124,False,2019,2,26,1,0,0,cool,57,9,1,0,0,29.054159856751397,91.09885251175224,8.099736889883307,1015.0172331621822,5.361655433127973,62.7717911856546,48.654520100151885,56.03810477048158,58.61678270232279,3.8887801915683493,54.018677916910946,63.16860849422652,56.67799158823511,4.718818000900474,48.654520100151885,63.16860849422652,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2019-02-27,56.76564438440201,3091.473862426127,35.328511230901306,False,2019,2,27,2,0,0,cool,58,9,1,0,0,30.721727883372814,81.22273865309175,9.277833638544353,1014.5754964756014,4.924611497680323,54.018677916910946,59.2034779317596,55.23891771038301,58.26852076698599,3.9363512169818113,54.018677916910946,63.16860849422652,56.78704349352218,4.7006089635541715,48.654520100151885,63.16860849422652,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-02-28,60.0625012133626,2731.295677982849,36.69380918244931,False,2019,2,28,3,0,0,cool,59,9,1,0,1,32.718737539286515,87.46713083928896,8.417475168063078,1015.48852993608,4.733353297947794,56.76564438440201,55.76873686675779,49.47791772039953,58.881915673643825,3.814551929435276,54.018677916910946,63.16860849422652,57.543085171590974,4.265670996082504,48.654520100151885,63.16860849422652,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-03-01,63.37589655088708,2721.1807828202564,36.52539435408764,False,2019,3,1,4,0,0,hot,60,9,1,1,0,34.7251721135873,85.97413612083865,7.74155274379589,1013.4538681239554,7.279076755922317,60.0625012133626,54.41834850917796,53.39536222854293,60.16156539388798,3.561711830516191,54.018677916910946,63.37589655088708,58.255980480329846,4.35227919499751,48.654520100151885,63.37589655088708,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2019-03-02,56.19176839353158,2771.639620105377,29.79567885913903,False,2019,3,2,5,1,0,hot,61,9,1,0,0,30.432588952670553,89.72461716179878,12.561691561902691,1015.8252483668332,6.865227241778383,63.37589655088708,60.96783801177211,54.8133723680188,59.47926973413933,3.8289526004801013,54.018677916910946,63.37589655088708,58.35443733929504,4.283457022860053,48.654520100151885,63.37589655088708,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2019-03-03,57.746268663976885,2992.612566940517,38.16695585175438,False,2019,3,3,6,1,0,hot,62,9,1,0,0,31.382673907845323,78.18722801804343,7.896629961827831,1014.0268338432652,6.251101577918097,56.19176839353158,63.16860849422652,62.5220515140537,58.70464975838939,3.491825873260448,54.018677916910946,63.37589655088708,58.013309992860975,4.112792088894536,48.654520100151885,63.37589655088708,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2019-03-04,53.227242181412294,2577.2968847051584,35.58278395560205,False,2019,3,4,0,0,0,hot,63,10,1,0,0,28.688128719135857,86.56863287715584,13.628656421678254,1013.1958847597986,6.420327112563847,57.746268663976885,62.7717911856546,59.07226167748216,57.341142757783345,3.5024606246909653,53.227242181412294,63.37589655088708,57.595808600284556,4.289885480005739,48.654520100151885,63.37589655088708,1.0,6.123233995736766e-17,0.0,1.0
2019-03-05,52.859641979030286,2812.894049529966,38.82718831436175,False,2019,3,5,1,0,0,hot,64,10,1,0,0,28.483920207304894,88.5531350833984,8.833404555411835,1014.4957390493868,6.978605561417211,53.227242181412294,54.018677916910946,48.654520100151885,57.17556619522896,3.707122648580781,52.859641979030286,63.37589655088708,57.896174448775874,3.725815200740045,52.859641979030286,63.37589655088708,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2019-03-06,62.98244257656648,2962.6339298943503,35.85331702119506,False,2019,3,6,2,0,0,hot,65,10,1,0,0,34.57342823885898,74.58602276477765,8.085404603205577,1012.6888051702392,6.619399621910503,52.859641979030286,56.76564438440201,59.2034779317596,58.06368022268102,4.291213925502655,52.859641979030286,63.37589655088708,58.16610049483351,3.9574965466455163,52.859641979030286,63.37589655088708,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2019-03-07,65.77750883937655,2870.108094883642,37.67048119276793,False,2019,3,7,3,0,0,hot,66,10,1,0,0,36.26576704293042,77.57817048145476,9.260232301260205,1015.0534356315508,5.458708559300659,62.98244257656648,60.0625012133626,55.76873686675779,58.88010988354017,5.1853811586615794,52.859641979030286,65.77750883937655,58.88101277859199,4.3732923393536565,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2019-03-08,58.71008752012469,2810.0204671605393,35.61064464231127,False,2019,3,8,4,0,0,hot,67,10,1,0,0,32.040080137680086,73.40904630323904,11.847325026972026,1014.5547771830252,7.727027845879571,65.77750883937655,63.37589655088708,54.41834850917796,58.213565736288395,4.7964554396577235,52.859641979030286,65.77750883937655,59.187565565088185,4.1826759471070245,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2019-03-09,64.15894437131345,2974.447614969029,38.09293455220822,False,2019,3,9,5,1,0,hot,68,10,1,0,0,35.32362259915874,82.36488565055721,10.377599522816949,1016.0619428977468,7.1323821470404765,58.71008752012469,56.19176839353158,60.96783801177211,59.35173373311437,5.167652378069028,52.859641979030286,65.77750883937655,59.41550173362686,4.3699144835337105,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2019-03-10,61.01789300240452,2235.6449277151432,35.463056403361215,False,2019,3,10,6,1,0,hot,69,10,1,0,0,33.45267837687598,87.40228059472933,11.04850151529742,1015.4908667859402,7.107841055247118,64.15894437131345,57.746268663976885,63.16860849422652,59.81910863860404,5.146151962224224,52.859641979030286,65.77750883937655,59.261879198496715,4.264355238212983,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2019-03-11,56.04981806276634,2913.8375689799404,33.443451408575974,False,2019,3,11,0,0,0,hot,70,11,1,0,0,30.4849742048182,91.42491051416808,9.933100481078394,1013.4630870299704,7.692646070516766,61.01789300240452,53.227242181412294,62.7717911856546,60.22233376451175,4.628066454621044,52.859641979030286,65.77750883937655,58.78173826114755,4.216923713541605,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,0.0,1.0
2019-03-12,61.14535031577133,2649.336032021393,40.3942865496719,False,2019,3,12,1,0,0,hot,71,11,1,0,0,33.55488464710864,84.37803233444275,10.15861935875184,1014.029286966528,6.054029101586176,56.04981806276634,52.859641979030286,54.018677916910946,61.406006384046194,3.300231249084064,56.04981806276634,65.77750883937655,59.29078628963758,4.023430343178981,52.859641979030286,65.77750883937655,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2019-03-13,67.0887434117488,2415.8302380112773,36.08281905851823,False,2019,3,13,2,0,0,hot,72,11,1,0,0,37.13295816293307,92.2409185969849,11.603112149926243,1015.400376536418,8.093443553609633,61.14535031577133,62.98244257656648,56.76564438440201,61.99262078907224,3.931680972566138,56.04981806276634,67.0887434117488,60.02815050587664,4.448541699311084,52.859641979030286,67.0887434117488,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2019-03-14,59.276833678721665,2885.9194361331392,34.97465411013304,False,2019,3,14,3,0,0,hot,73,11,1,0,0,32.45729298208729,77.28343852033268,8.411268193361668,1015.7382717848392,6.751149922912047,67.0887434117488,65.77750883937655,60.0625012133626,61.063952908978685,3.6460445571198434,56.04981806276634,67.0887434117488,59.97203139625942,4.453028427570701,52.859641979030286,67.0887434117488,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2019-03-15,67.33378344202157,3060.0486639211376,29.261256694134467,False,2019,3,15,4,0,0,hot,74,11,1,0,0,37.30238309780325,75.74893554765153,9.197604881227944,1016.1246139474772,7.790711912921182,59.276833678721665,58.71008752012469,63.37589655088708,62.29590946924967,4.141415204059446,56.04981806276634,67.33378344202157,60.254737602769026,4.79802190251674,52.859641979030286,67.33378344202157,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
